trade_num,date,symbol,entry_ts,exit_ts,entry_px,exit_px,ret_pct,rvol,BOD_equity,pos_size,gross_pnl,commission,net_pnl,equity_after,positions_today
321,2025-02-24,MSW,2025-02-24 15:24:14,2025-02-24 20:50:00,5.1255,5.0473,-1.5247,1.7,12636700.01,100000.0,-1524.7,195.1,-1719.8,12634980.2,1
322,2025-02-24,RHLDV,2025-02-24 15:30:39,2025-02-24 20:50:00,59.2849,32.5484,-45.0983,3.64,12636700.01,100000.0,-45098.3,16.87,-45115.17,12589865.04,2
323,2025-03-11,QMMM,2025-03-11 14:30:27,2025-03-11 19:50:00,1.4773,1.4065,-4.7974,1.37,12589865.04,100000.0,-4797.4,676.91,-5474.31,12584390.73,1
324,2025-03-20,ULY,2025-03-20 14:30:42,2025-03-20 19:50:00,4.2109,4.7381,12.5191,4.94,12584390.73,100000.0,12519.1,237.48,12281.62,12596672.35,1
325,2025-03-20,IBO,2025-03-20 15:28:57,2025-03-20 19:50:00,2.3014,2.1945,-4.6471,5.46,12584390.73,100000.0,-4647.1,434.52,-5081.62,12591590.73,2
326,2025-03-20,IBO,2025-03-20 15:46:35,2025-03-20 19:50:00,1.5678,2.1945,39.9732,9.44,12584390.73,100000.0,39973.2,637.84,39335.36,12630926.09,3
327,2025-03-20,IBO,2025-03-20 15:52:35,2025-03-20 19:50:00,1.7587,2.1945,24.7761,3.04,12584390.73,100000.0,24776.1,568.6,24207.5,12655133.59,4
328,2025-03-24,IMTE,2025-03-24 13:46:38,2025-03-24 19:50:00,1.1955,1.8155,51.8509,1.14,12655133.59,100000.0,51850.9,836.47,51014.43,12706148.02,1
329,2025-03-24,IMTE,2025-03-24 14:12:18,2025-03-24 19:50:00,1.2864,1.8155,41.1264,1.06,12655133.59,100000.0,41126.4,777.36,40349.04,12746497.06,2
330,2025-03-26,IBO,2025-03-26 14:00:17,2025-03-26 19:50:00,3.4242,2.2942,-32.9997,1.35,12746497.06,100000.0,-32999.7,292.04,-33291.74,12713205.32,1
331,2025-03-31,ICCT,2025-03-31 14:43:44,2025-03-31 19:50:00,1.0652,1.8753,76.0515,2.05,12713205.32,100000.0,76051.5,938.79,75112.71,12788318.03,1
332,2025-03-31,ICCT,2025-03-31 14:49:10,2025-03-31 19:50:00,1.1255,1.8753,66.6194,1.67,12713205.32,100000.0,66619.4,888.49,65730.91,12854048.93,2
333,2025-03-31,ICCT,2025-03-31 14:54:37,2025-03-31 19:50:00,1.2157,1.8753,54.2507,1.3,12713205.32,100000.0,54250.7,822.57,53428.13,12907477.06,3
334,2025-03-31,NMAX,2025-03-31 15:47:26,2025-03-31 19:50:00,51.7675,82.0444,58.4861,1.88,12713205.32,100000.0,58486.1,19.32,58466.78,12965943.85,4
335,2025-04-01,BIAF,2025-04-01 14:14:53,2025-04-01 19:50:00,24.515,35.0123,42.8199,2.9,12965943.85,100000.0,42819.9,40.79,42779.11,13008722.95,1
336,2025-04-01,RSLS,2025-04-01 14:16:39,2025-04-01 19:50:00,95.475,174.5625,82.8358,1.0,12965943.85,100000.0,82835.8,10.47,82825.33,13091548.28,2
337,2025-04-01,RSLS,2025-04-01 14:32:02,2025-04-01 19:50:00,106.6305,174.5625,63.7079,1.02,12965943.85,100000.0,63707.9,9.38,63698.52,13155246.8,3
338,2025-04-01,RSLS,2025-04-01 15:01:24,2025-04-01 19:50:00,137.6448,174.5625,26.821,1.13,12965943.85,100000.0,26821.0,7.27,26813.73,13182060.54,4
339,2025-04-01,WXM,2025-04-01 15:27:46,2025-04-01 19:50:00,4.3315,5.0076,15.6087,1.24,12965943.85,100000.0,15608.7,230.87,15377.83,13197438.37,5
340,2025-04-02,VVPR,2025-04-02 14:11:22,2025-04-02 19:50:00,4.1004,3.8104,-7.0713,1.06,13197438.37,100000.0,-7071.3,243.88,-7315.18,13190123.19,1
341,2025-04-04,AREB,2025-04-04 14:33:46,2025-04-04 19:50:00,403206.0,779247.0,93.2627,1.93,13190123.19,100000.0,93262.7,2.0,93260.7,13283383.89,1
342,2025-04-04,AREB,2025-04-04 14:51:29,2025-04-04 19:50:00,367026.0,779247.0,112.3138,1.54,13190123.19,100000.0,112313.8,2.0,112311.8,13395695.69,2
343,2025-04-04,AREB,2025-04-04 15:49:24,2025-04-04 19:50:00,445608.96,779247.0,74.8724,1.11,13190123.19,100000.0,74872.4,2.0,74870.4,13470566.09,3
344,2025-04-07,JNVR,2025-04-07 15:05:05,2025-04-07 19:50:00,19.487,41.8798,114.9122,2.86,13470566.09,100000.0,114912.2,51.32,114860.88,13585426.98,1
345,2025-04-08,FMTO,2025-04-08 15:20:10,2025-04-08 19:50:00,758.775,1695.75,123.4852,6.65,13585426.98,100000.0,123485.2,2.0,123483.2,13708910.18,1
346,2025-04-14,BULL,2025-04-14 14:00:23,2025-04-14 19:50:00,38.6623,67.1317,73.636,1.05,13708910.18,100000.0,73636.0,25.86,73610.14,13782520.31,1
347,2025-04-14,BULL,2025-04-14 14:11:35,2025-04-14 19:50:00,46.0138,67.1317,45.8947,1.92,13708910.18,100000.0,45894.7,21.73,45872.97,13828393.28,2
348,2025-04-16,IOTR,2025-04-16 15:34:41,2025-04-16 19:50:00,50.7525,18.1545,-64.2293,1.04,13828393.28,100000.0,-64229.3,19.7,-64249.0,13764144.27,1
349,2025-04-16,IOTR,2025-04-16 15:45:00,2025-04-16 19:50:00,50.3485,18.1545,-63.9423,7.55,13828393.28,100000.0,-63942.3,19.86,-63962.16,13700182.11,2
350,2025-04-17,FATN,2025-04-17 14:25:29,2025-04-17 19:50:00,9.5425,11.8902,24.6029,1.96,13700182.11,100000.0,24602.9,104.79,24498.11,13724680.22,1
351,2025-04-21,APVO,2025-04-21 14:41:11,2025-04-21 19:50:00,441.396,228.9263,-48.1359,1.51,13724680.22,100000.0,-48135.9,2.27,-48138.17,13676542.05,1
352,2025-04-24,TMDE,2025-04-24 14:03:44,2025-04-24 19:50:00,6.0501,1.4963,-75.269,1.76,13676542.05,100000.0,-75269.0,165.29,-75434.29,13601107.77,1
353,2025-04-24,TMDE,2025-04-24 14:38:24,2025-04-24 19:50:00,6.0551,1.4963,-75.2895,1.2,13676542.05,100000.0,-75289.5,165.15,-75454.65,13525653.12,2
354,2025-04-24,TMDE,2025-04-24 14:59:02,2025-04-24 19:50:00,6.0601,1.4963,-75.31,1.26,13676542.05,100000.0,-75310.0,165.01,-75475.01,13450178.1,3
355,2025-04-25,JAGX,2025-04-25 13:54:05,2025-04-25 19:50:00,8.4511,9.6757,14.4904,2.33,13450178.1,100000.0,14490.4,118.33,14372.07,13464550.17,1
356,2025-05-01,CDTG,2025-05-01 14:24:15,2025-05-01 19:50:00,2.5025,0.6882,-72.4999,3.39,13464550.17,100000.0,-72499.9,399.6,-72899.5,13391650.67,1
357,2025-05-05,NTCL,2025-05-05 13:46:53,2025-05-05 19:50:00,14.9795,12.778,-14.6971,1.78,13391650.67,100000.0,-14697.1,66.76,-14763.86,13376886.82,1
358,2025-05-05,NTCL,2025-05-05 14:02:59,2025-05-05 19:50:00,14.884,12.778,-14.1499,1.01,13391650.67,100000.0,-14149.9,67.19,-14217.09,13362669.73,2
359,2025-05-05,NTCL,2025-05-05 14:08:20,2025-05-05 19:50:00,14.884,12.778,-14.1499,2.91,13391650.67,100000.0,-14149.9,67.19,-14217.09,13348452.64,3
360,2025-05-05,NTCL,2025-05-05 15:23:19,2025-05-05 19:50:00,14.874,12.778,-14.0919,1.07,13391650.67,100000.0,-14091.9,67.23,-14159.13,13334293.51,4
361,2025-05-07,ASST,2025-05-07 15:10:34,2025-05-07 19:50:00,45.828,61.047,33.209,1.19,13334293.51,100000.0,33209.0,21.82,33187.18,13367480.69,1
362,2025-05-07,ASST,2025-05-07 15:18:13,2025-05-07 19:50:00,43.416,61.047,40.6095,1.1,13334293.51,100000.0,40609.5,23.03,40586.47,13408067.16,2
363,2025-05-09,NXTT,2025-05-09 15:10:16,2025-05-09 19:50:00,71.1942,402.99,466.0433,233.33,13408067.16,100000.0,466043.3,14.05,466029.25,13874096.41,1
364,2025-05-09,NXTT,2025-05-09 15:26:38,2025-05-09 19:50:00,74.772,402.99,438.9584,3.22,13408067.16,100000.0,438958.4,13.37,438945.03,14313041.44,2
365,2025-05-09,GIBO,2025-05-09 15:40:47,2025-05-09 19:50:00,813.7485,1085.28,33.368,3.84,13408067.16,100000.0,33368.0,2.0,33366.0,14346407.44,3
366,2025-05-09,NXTT,2025-05-09 15:55:30,2025-05-09 19:50:00,171.654,402.99,134.7688,12.12,13408067.16,100000.0,134768.8,5.83,134762.97,14481170.41,4
367,2025-05-12,INHD,2025-05-12 15:08:17,2025-05-12 19:50:00,296.1767,52.9074,-82.1365,1.68,14481170.41,100000.0,-82136.5,3.38,-82139.88,14399030.54,1
368,2025-05-12,INHD,2025-05-12 15:47:08,2025-05-12 19:50:00,383.0256,52.9074,-86.187,3.25,14481170.41,100000.0,-86187.0,2.61,-86189.61,14312840.93,2
369,2025-05-13,EPSM,2025-05-13 14:22:31,2025-05-13 19:50:00,14.2866,12.2693,-14.1204,2.71,14312840.93,100000.0,-14120.4,70.0,-14190.4,14298650.53,1
370,2025-05-19,PTIX,2025-05-19 15:17:21,2025-05-19 19:50:00,9.9997,11.541,15.4126,1.23,14298650.53,100000.0,15412.6,100.0,15312.6,14313963.13,1
371,2025-06-03,MCTR,2025-06-03 13:54:40,2025-06-03 19:50:00,8.6329,32.2791,273.9058,1.58,14313963.13,100000.0,273905.8,115.84,273789.96,14587753.09,1
372,2025-06-03,MCTR,2025-06-03 14:00:06,2025-06-03 19:50:00,8.6229,32.2791,274.3416,1.7,14313963.13,100000.0,274341.6,115.97,274225.63,14861978.72,2
373,2025-06-03,MCTR,2025-06-03 14:05:24,2025-06-03 19:50:00,8.7234,32.2791,270.0289,1.37,14313963.13,100000.0,270028.9,114.63,269914.27,15131892.99,3
374,2025-06-04,MCTR,2025-06-04 13:56:24,2025-06-04 19:50:00,40.4613,14.6632,-63.7598,2.09,15131892.99,100000.0,-63759.8,24.71,-63784.51,15068108.47,1
375,2025-06-04,MULN,2025-06-04 15:36:08,2025-06-04 19:50:00,15.8287,17.1869,8.5804,1.56,15131892.99,100000.0,8580.4,63.18,8517.22,15076625.7,2
376,2025-06-06,DIST,2025-06-06 15:25:53,2025-06-06 19:50:00,14.4793,13.3366,-7.8924,1.27,15076625.7,100000.0,-7892.4,69.06,-7961.46,15068664.23,1
377,2025-06-11,JEM,2025-06-11 13:45:22,2025-06-11 19:50:00,84.42,121.695,44.1542,4.74,15068664.23,100000.0,44154.2,11.85,44142.35,15112806.59,1
378,2025-06-11,KZIA,2025-06-11 13:52:19,2025-06-11 19:50:00,10.2609,9.6508,-5.9462,1.17,15068664.23,100000.0,-5946.2,97.46,-6043.66,15106762.93,2
379,2025-06-11,DIST,2025-06-11 14:53:52,2025-06-11 19:50:00,11.9494,18.6532,56.1013,2.76,15068664.23,100000.0,56101.3,83.69,56017.61,15162780.54,3
380,2025-06-12,DIST,2025-06-12 13:41:35,2025-06-12 19:50:00,16.0096,27.93,74.4573,2.28,15162780.54,100000.0,74457.3,62.46,74394.84,15237175.38,1
381,2025-06-12,DIST,2025-06-12 14:03:36,2025-06-12 19:50:00,15.5594,27.93,79.5055,1.05,15162780.54,100000.0,79505.5,64.27,79441.23,15316616.61,2
382,2025-06-12,LIMN,2025-06-12 15:09:18,2025-06-12 19:50:00,19.1955,20.3191,5.8533,2.9,15162780.54,100000.0,5853.3,52.1,5801.2,15322417.81,3
383,2025-06-13,OP,2025-06-13 15:29:16,2025-06-13 19:50:00,1.0162,1.7855,75.7138,4.12,15322417.81,100000.0,75713.8,984.06,74729.74,15397147.56,1
